;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
2135;7.2;0.16;0.26;7.1;0.054000000000000006;41.0;224.0;0.9966;3.38;0.55;10.1;good
187;5.9;0.3;0.23;4.2;0.038;42.0;119.0;0.9924;3.15;0.5;11.0;good
4033;7.5;0.26;0.38;5.7;0.021;23.0;125.0;0.9933799999999999;3.13;0.62;11.1;good
3741;7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;excellent
2352;6.1;0.28;0.16;1.3;0.06;36.0;126.0;0.9935299999999999;3.13;0.46;8.7;good
2197;7.3;0.18;0.29;1.0;0.036000000000000004;26.0;101.0;0.99;3.09;0.37;11.7;good
1814;8.2;0.42;0.29;4.1;0.03;31.0;100.0;0.9911;3.0;0.32;12.8;excellent
4255;6.0;0.33;0.26;5.1;0.051;16.0;119.0;0.99416;3.15;0.41;9.2;good
4821;7.0;0.24;0.47;1.3;0.043;18.0;131.0;0.9917600000000001;3.19;0.45;11.0;good
858;6.7;0.22;0.39;10.2;0.038;60.0;149.0;0.99725;3.17;0.54;10.0;excellent
1418;6.9;0.35;0.74;1.0;0.044000000000000004;18.0;132.0;0.992;3.13;0.55;10.2;good
3373;6.9;0.28;0.24;2.1;0.034;49.0;121.0;0.98882;2.98;0.43;13.2;excellent
1486;6.2;0.15;0.49;0.9;0.033;17.0;51.0;0.9932;3.3;0.7;9.4;good
3332;6.5;0.22;0.28;3.7;0.059000000000000004;29.0;151.0;0.99177;3.23;0.41;12.1;excellent
3344;6.9;0.38;0.29;13.65;0.048;52.0;189.0;0.99784;3.0;0.6;9.5;good
1274;8.4;0.35;0.56;13.8;0.048;55.0;190.0;0.9993;3.07;0.58;9.4;good
940;6.2;0.34;0.28;7.5;0.034;40.0;197.0;0.99485;3.14;0.6;9.7;good
3501;6.7;0.24;0.36;8.4;0.042;42.0;123.0;0.9947299999999999;3.34;0.52;10.9;good
3990;7.3;0.23;0.41;14.6;0.048;73.0;223.0;0.9986299999999999;3.16;0.71;9.4;good
315;6.8;0.28;0.6;1.1;0.132;42.0;127.0;0.9934;3.09;0.44;9.1;good
1073;7.7;0.34;0.3;8.0;0.048;25.0;192.0;0.9951;2.97;0.47;10.9;good
2476;6.8;0.29;0.49;1.4;0.142;52.0;148.0;0.9937;3.08;0.49;9.0;good
1221;5.9;0.4;0.32;6.0;0.034;50.0;127.0;0.992;3.51;0.58;12.5;excellent
4383;6.5;0.13;0.27;2.6;0.035;32.0;76.0;0.9914;3.21;0.76;11.333333333333302;good
2604;6.7;0.3;0.29;2.8;0.025;37.0;107.0;0.99159;3.31;0.63;11.3;excellent
541;7.2;0.46;0.65;10.4;0.05;76.0;192.0;0.9976;3.16;0.42;8.7;good
3914;6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;excellent
3404;5.8;0.18;0.28;1.3;0.034;9.0;94.0;0.99092;3.21;0.52;11.2;good
4684;6.0;0.24;0.34;1.0;0.036000000000000004;52.0;184.0;0.99097;3.44;0.44;11.45;good
1277;7.6;0.31;0.29;10.5;0.04;21.0;145.0;0.9966;3.04;0.35;9.4;good
709;6.2;0.47;0.21;1.0;0.044000000000000004;13.0;98.0;0.99345;3.14;0.46;9.2;good
91;6.1;0.27;0.43;7.5;0.049;65.0;243.0;0.9957;3.12;0.47;9.0;good
3337;6.9;0.38;0.29;13.65;0.048;52.0;189.0;0.99784;3.0;0.6;9.5;good
289;7.2;0.23;0.39;14.2;0.057999999999999996;49.0;192.0;0.9979;2.98;0.48;9.0;excellent
4455;6.0;0.28;0.29;19.3;0.051;36.0;174.0;0.99911;3.14;0.5;9.0;good
4104;6.9;0.45;0.27;4.7;0.035;17.0;80.0;0.9905799999999999;3.12;0.36;12.5;excellent
3667;5.8;0.32;0.28;4.3;0.032;46.0;115.0;0.98946;3.16;0.57;13.0;excellent
3875;7.4;0.22;0.27;1.6;0.057;45.0;98.0;0.9929899999999999;3.29;0.44;9.9;excellent
3185;6.5;0.21;0.4;7.3;0.040999999999999995;49.0;115.0;0.9926799999999999;3.21;0.43;11.0;good
4368;6.5;0.3;0.28;11.45;0.040999999999999995;29.0;109.0;0.99418;2.98;0.3;10.9;good
3895;7.0;0.25;0.33;2.1;0.021;17.0;76.0;0.99021;3.26;0.45;12.3;good
2621;6.6;0.36;0.52;10.1;0.05;29.0;140.0;0.9962799999999999;3.07;0.4;9.4;good
587;6.1;0.32;0.25;1.7;0.034;37.0;136.0;0.992;3.47;0.5;10.8;excellent
634;6.1;0.17;0.28;4.5;0.033;46.0;150.0;0.9933;3.43;0.49;10.9;good
3959;5.6;0.185;0.19;7.1;0.048;36.0;110.0;0.9943799999999999;3.26;0.41;9.5;good
1222;7.6;0.28;0.39;1.2;0.038;21.0;115.0;0.9940000000000001;3.16;0.67;10.0;good
1154;7.9;0.16;0.3;4.8;0.037000000000000005;37.0;171.0;0.9967;3.47;0.44;9.0;poor
3873;7.6;0.37;0.51;11.7;0.094;58.0;181.0;0.9977600000000001;2.91;0.51;9.0;good
2225;7.6;0.23;0.26;15.3;0.067;32.0;166.0;0.9986;3.03;0.44;9.2;poor
4427;6.3;0.32;0.26;12.3;0.044000000000000004;24.0;205.0;0.99611;3.11;0.58;9.9;good
4461;7.7;0.28;0.24;2.4;0.044000000000000004;29.0;157.0;0.9931200000000001;3.27;0.56;10.6;good
4758;6.5;0.2;0.35;3.9;0.04;27.0;140.0;0.9910200000000001;2.98;0.53;11.8;good
3387;7.6;0.36;0.49;11.3;0.046;87.0;221.0;0.9984;3.01;0.43;9.2;good
4856;7.1;0.23;0.39;13.7;0.057999999999999996;26.0;172.0;0.99755;2.9;0.46;9.0;good
3994;6.7;0.28;0.34;8.9;0.048;32.0;111.0;0.99455;3.25;0.54;11.0;excellent
2320;8.0;0.2;0.3;8.1;0.037000000000000005;42.0;130.0;0.99379;3.1;0.67;11.8;good
2896;7.0;0.31;0.39;7.5;0.055;42.0;218.0;0.9965200000000001;3.37;0.54;10.3;good
3186;8.7;0.3;0.59;1.7;0.046;10.0;70.0;0.9937299999999999;3.06;0.56;10.8;poor
390;7.0;0.3;0.38;14.9;0.032;60.0;181.0;0.9983;3.18;0.61;9.3;excellent
2693;6.7;0.23;0.25;1.6;0.036000000000000004;28.0;143.0;0.99256;3.3;0.54;10.3;good
2092;5.3;0.76;0.03;2.7;0.043;27.0;93.0;0.9932;3.34;0.38;9.2;good
16;6.3;0.48;0.04;1.1;0.046;30.0;99.0;0.9928;3.24;0.36;9.6;good
550;7.0;0.3;0.51;13.6;0.05;40.0;168.0;0.9976;3.07;0.52;9.6;excellent
296;8.3;0.39;0.7;10.6;0.045;33.0;169.0;0.9976;3.09;0.57;9.4;good
3979;6.5;0.29;0.52;1.7;0.034;41.0;193.0;0.99223;3.25;0.59;10.4;good
4000;6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9942;3.01;0.98;10.5;good
4520;5.8;0.31;0.31;7.5;0.052000000000000005;55.0;230.0;0.9949;3.19;0.46;9.8;good
2912;6.5;0.22;0.32;2.2;0.027999999999999997;36.0;92.0;0.9907600000000001;3.27;0.59;11.9;excellent
1735;8.0;0.32;0.36;4.6;0.042;56.0;178.0;0.9928;3.29;0.47;12.0;good
1298;7.3;0.34;0.39;5.2;0.04;45.0;163.0;0.9925;3.3;0.47;12.4;good
2127;9.1;0.33;0.38;1.7;0.062;50.5;344.0;0.9958;3.1;0.7;9.5;good
2187;6.8;0.25;0.18;1.4;0.055999999999999994;13.0;137.0;0.9935;3.11;0.42;9.5;good
3534;7.2;0.31;0.35;7.2;0.046;45.0;178.0;0.9955;3.14;0.53;9.7;good
2147;6.4;0.29;0.2;15.6;0.04;20.0;142.0;0.9962;3.1;0.54;10.6;good
347;6.7;0.19;0.41;15.6;0.055999999999999994;75.0;155.0;0.9995;3.2;0.44;8.8;good
1320;7.6;0.19;0.42;1.5;0.044000000000000004;6.0;114.0;0.9914;3.04;0.74;12.8;good
2249;6.3;0.27;0.18;7.7;0.048;45.0;186.0;0.9962;3.23;0.47;9.0;good
2055;7.3;0.29;0.29;4.6;0.028999999999999998;27.0;155.0;0.9931;3.07;0.26;10.6;good
336;6.3;0.23;0.33;1.5;0.036000000000000004;15.0;105.0;0.991;3.32;0.42;11.2;good
3761;6.1;0.17;0.28;2.5;0.027999999999999997;22.0;98.0;0.99072;3.16;0.37;11.1;excellent
1693;6.7;0.265;0.22;8.6;0.048;54.0;198.0;0.9955;3.25;0.41;10.2;good
3108;7.6;0.35;0.46;14.7;0.047;33.0;151.0;0.9970899999999999;3.03;0.53;10.3;good
2487;7.9;0.27;0.27;1.7;0.034;25.0;122.0;0.9908799999999999;2.97;0.51;11.9;good
3600;6.8;0.12;0.3;12.9;0.049;32.0;88.0;0.99654;3.2;0.35;9.9;good
4797;5.7;0.33;0.32;1.4;0.043;28.0;93.0;0.9897;3.31;0.5;12.3;good
4007;6.4;0.25;0.57;1.0;0.062;21.0;122.0;0.9923799999999999;3.0;0.4;9.5;good
2827;6.4;0.14;0.31;1.2;0.034;53.0;138.0;0.9908399999999999;3.38;0.35;11.5;excellent
2300;7.3;0.3;0.33;2.3;0.043;28.0;125.0;0.9908399999999999;3.34;0.44;12.6;excellent
3766;6.9;0.4;0.17;12.9;0.033;59.0;186.0;0.99754;3.08;0.49;9.4;good
1935;8.8;0.34;0.33;9.7;0.036000000000000004;46.0;172.0;0.9966;3.08;0.4;10.2;good
2088;8.7;0.15;0.3;1.6;0.046;29.0;130.0;0.9942;3.22;0.38;9.8;good
2767;7.9;0.16;0.3;7.4;0.05;58.0;152.0;0.9961200000000001;3.12;0.37;9.5;good
628;7.0;0.32;0.24;6.2;0.048;31.0;228.0;0.9957;3.23;0.62;9.4;good
1029;6.3;0.6;0.44;11.0;0.05;50.0;245.0;0.9972;3.19;0.57;9.3;poor
4276;5.2;0.31;0.2;2.4;0.027000000000000003;27.0;117.0;0.9888600000000001;3.56;0.45;13.0;excellent
4226;5.6;0.255;0.57;10.7;0.055999999999999994;66.0;171.0;0.99464;3.25;0.61;10.4;excellent
2069;7.1;0.33;0.25;1.6;0.03;25.0;126.0;0.9901;3.22;0.34;12.1;excellent
667;7.1;0.17;0.38;7.4;0.052000000000000005;49.0;182.0;0.9958;3.35;0.52;9.6;good
2271;6.7;0.25;0.26;13.5;0.06;50.0;156.0;0.99784;3.39;0.46;9.9;good
2011;7.2;0.15;0.39;1.8;0.043;21.0;159.0;0.9948;3.52;0.47;10.0;good
1804;7.6;0.3;0.22;10.2;0.049;57.0;191.0;0.9966;3.08;0.4;9.3;good
1045;7.3;0.15;0.4;2.0;0.05;24.0;92.0;0.9932;3.14;0.45;10.5;good
1392;6.6;0.42;0.33;2.8;0.034;15.0;85.0;0.99;3.28;0.51;13.4;good
4285;6.0;0.2;0.26;6.8;0.049;22.0;93.0;0.9928;3.15;0.42;11.0;good
21;6.4;0.31;0.38;2.9;0.038;19.0;102.0;0.9912;3.17;0.35;11.0;excellent
1813;7.2;0.15;0.38;1.2;0.038;18.0;110.0;0.9917;3.19;0.43;11.1;good
1432;6.5;0.36;0.49;2.9;0.03;16.0;94.0;0.9902;3.1;0.49;12.1;excellent
4194;6.7;0.2;0.24;6.5;0.044000000000000004;28.0;100.0;0.9934799999999999;3.12;0.33;10.2;good
983;5.7;0.36;0.34;4.2;0.026000000000000002;21.0;77.0;0.9907;3.41;0.45;11.9;good
2290;7.4;0.18;0.24;1.4;0.047;21.0;106.0;0.9938299999999999;3.52;0.64;10.5;excellent
619;7.4;0.19;0.3;1.4;0.057;33.0;135.0;0.993;3.12;0.5;9.6;good
1394;5.6;0.49;0.13;4.5;0.039;17.0;116.0;0.9907;3.42;0.9;13.7;excellent
2968;8.4;0.31;0.31;0.95;0.021;52.0;148.0;0.9903799999999999;2.93;0.32;11.5;good
2901;6.5;0.22;0.32;2.2;0.027999999999999997;36.0;92.0;0.9907600000000001;3.27;0.59;11.9;excellent
1062;6.7;0.26;0.26;4.0;0.079;35.5;216.0;0.9956;3.31;0.68;9.5;good
4394;6.3;0.2;0.26;12.7;0.046;60.0;143.0;0.99526;3.26;0.35;10.8;good
501;6.8;0.19;0.58;14.2;0.038;51.0;164.0;0.9975;3.12;0.48;9.6;good
4048;6.9;0.19;0.35;13.5;0.038;49.0;118.0;0.99546;3.0;0.63;10.7;good
2199;6.6;0.25;0.42;11.3;0.049;77.0;231.0;0.9966;3.24;0.52;9.5;good
1095;5.3;0.24;0.33;1.3;0.033;25.0;97.0;0.9906;3.59;0.38;11.0;excellent
1264;7.2;0.14;0.35;1.2;0.036000000000000004;15.0;73.0;0.9938;3.46;0.39;9.9;good
3125;7.4;0.23;0.38;8.6;0.052000000000000005;41.0;150.0;0.99534;3.06;0.46;10.3;good
883;7.4;0.26;0.43;6.0;0.022000000000000002;22.0;125.0;0.9928;3.13;0.55;11.5;good
2256;7.1;0.14;0.35;1.4;0.039;24.0;128.0;0.9921200000000001;2.97;0.68;10.4;good
1287;8.3;0.21;0.4;1.6;0.032;35.0;110.0;0.9907;3.02;0.6;12.9;excellent
3975;6.1;0.24;0.26;1.7;0.033;61.0;134.0;0.9903;3.19;0.81;11.9;excellent
2742;8.0;0.23;0.28;2.7;0.048;49.0;165.0;0.9952;3.26;0.72;9.5;good
2316;7.4;0.2;0.31;1.6;0.038;34.0;116.0;0.9912;3.25;0.39;12.0;excellent
3213;7.5;0.18;0.45;4.6;0.040999999999999995;67.0;158.0;0.9927;3.01;0.38;10.6;good
1444;7.8;0.43;0.49;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;11.3;good
2984;6.9;0.3;0.3;10.55;0.037000000000000005;4.0;28.0;0.9918399999999999;3.07;0.32;12.7;good
3984;7.0;0.32;0.29;7.6;0.025;35.0;124.0;0.9916200000000001;3.15;0.65;12.8;excellent
1151;6.8;0.32;0.18;7.5;0.040999999999999995;71.0;223.0;0.9959;3.14;0.41;8.9;good
2874;5.4;0.23;0.36;1.5;0.03;74.0;121.0;0.9897600000000001;3.24;0.99;12.1;excellent
3498;6.4;0.3;0.36;2.0;0.052000000000000005;18.0;141.0;0.9927299999999999;3.38;0.53;10.5;good
2650;7.0;0.34;0.39;6.9;0.066;43.0;162.0;0.99561;3.11;0.53;9.5;good
2504;8.5;0.3;0.28;3.1;0.054000000000000006;54.0;174.0;0.9954299999999999;3.21;0.43;9.4;good
1049;6.1;0.37;0.36;4.7;0.035;36.0;116.0;0.991;3.31;0.62;12.6;good
2232;8.4;0.2;0.31;2.8;0.054000000000000006;16.0;89.0;0.99416;2.96;0.45;9.5;good
2084;7.9;0.17;0.32;1.6;0.053;47.0;150.0;0.9948;3.29;0.76;9.6;good
2430;6.4;0.28;0.17;8.3;0.042;61.0;195.0;0.99577;3.22;0.46;9.4;good
1956;7.2;0.15;0.33;1.1;0.027000000000000003;16.0;63.0;0.9937;3.37;0.4;9.9;good
145;6.3;0.255;0.37;1.1;0.04;37.0;114.0;0.9905;3.0;0.39;10.9;good
688;7.2;0.28;0.3;10.7;0.044000000000000004;61.0;222.0;0.9972;3.14;0.5;9.1;good
711;8.2;0.27;0.43;1.6;0.035;31.0;128.0;0.9916;3.1;0.5;12.3;good
2412;6.3;0.38;0.17;8.8;0.08;50.0;212.0;0.99803;3.47;0.66;9.4;poor
467;6.8;0.32;0.21;2.2;0.044000000000000004;15.0;68.0;0.9932;3.17;0.39;9.4;good
2091;7.2;0.24;0.19;7.7;0.045;53.0;176.0;0.9958;3.17;0.38;9.5;good
2897;6.7;0.42;0.46;9.7;0.054000000000000006;67.0;234.0;0.9984799999999999;3.23;0.5;9.0;good
3814;7.4;0.34;0.28;12.1;0.049;31.0;149.0;0.99677;3.22;0.49;10.3;good
2593;6.3;0.21;0.29;11.7;0.048;49.0;147.0;0.99482;3.22;0.38;10.8;good
3611;6.8;0.14;0.18;1.4;0.047;30.0;90.0;0.99164;3.27;0.54;11.2;good
750;7.2;0.29;0.4;7.6;0.024;56.0;177.0;0.9928;3.04;0.32;11.5;good
3083;5.8;0.31;0.32;4.5;0.024;28.0;94.0;0.98906;3.25;0.52;13.7;excellent
4161;7.4;0.16;0.3;13.7;0.055999999999999994;33.0;168.0;0.99825;2.9;0.44;8.7;excellent
4388;6.7;0.26;0.29;7.1;0.036000000000000004;28.0;100.0;0.99534;3.08;0.36;9.3;good
1533;7.3;0.26;0.49;5.0;0.027999999999999997;32.0;107.0;0.9936;3.24;0.54;10.8;good
964;5.9;0.26;0.21;12.5;0.034;36.0;152.0;0.9972;3.28;0.43;9.5;good
3350;7.2;0.22;0.28;7.2;0.06;41.0;132.0;0.9935;3.08;0.59;11.3;good
1958;7.4;0.32;0.55;16.6;0.055999999999999994;53.0;238.0;1.0017;2.96;0.58;8.7;good
3945;6.2;0.27;0.32;6.3;0.048;47.0;159.0;0.99282;3.21;0.6;11.0;good
3146;6.2;0.23;0.36;17.2;0.039;37.0;130.0;0.99946;3.23;0.43;8.8;good
4012;6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9942;3.01;0.98;10.5;good
1416;6.6;0.23;0.26;1.3;0.045;16.0;128.0;0.9934;3.36;0.6;10.0;good
3000;6.7;0.18;0.28;10.2;0.039;29.0;115.0;0.99469;3.11;0.45;10.9;excellent
3670;6.2;0.21;0.18;11.6;0.044000000000000004;61.0;155.0;0.99655;3.14;0.52;9.4;good
3150;5.8;0.39;0.47;7.5;0.027000000000000003;12.0;88.0;0.9907;3.38;0.45;14.0;good
2706;7.5;0.28;0.39;10.2;0.045;59.0;209.0;0.9972;3.16;0.63;9.6;good
3117;6.5;0.23;0.39;1.9;0.036000000000000004;41.0;98.0;0.99;3.19;0.43;11.9;excellent
