;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
4406;6.3;0.29;0.29;3.3;0.037000000000000005;32.0;140.0;0.9895;3.17;0.36;12.8;excellent
3256;7.4;0.19;0.31;14.5;0.045;39.0;193.0;0.9986;3.1;0.5;9.2;good
47;6.2;0.46;0.25;4.4;0.066;62.0;207.0;0.9939;3.25;0.52;9.8;good
1469;7.2;0.4;0.49;1.1;0.048;11.0;138.0;0.9929;3.01;0.42;9.3;good
4343;5.8;0.22;0.25;1.5;0.024;21.0;109.0;0.99234;3.37;0.58;10.4;good
3972;6.8;0.37;0.67;1.5;0.175;16.0;98.0;0.99244;3.06;0.56;10.3;good
4794;6.0;0.32;0.3;7.3;0.174;46.0;159.0;0.99519;3.18;0.49;9.4;good
2347;7.5;0.23;0.29;2.6;0.031;24.0;98.0;0.9919399999999999;3.0;0.54;10.9;good
3107;7.7;0.25;0.49;2.5;0.047;31.0;169.0;0.9925200000000001;3.07;0.57;10.6;good
2016;6.3;0.41;0.33;4.7;0.023;28.0;110.0;0.991;3.3;0.38;12.5;excellent
2510;6.2;0.28;0.45;7.5;0.045;46.0;203.0;0.9957299999999999;3.26;0.46;9.2;good
713;6.4;0.31;0.39;7.5;0.04;57.0;213.0;0.99475;3.32;0.43;10.0;good
2013;6.6;0.32;0.22;16.7;0.046;38.0;133.0;0.9979;3.22;0.67;10.4;good
4869;6.6;0.24;0.33;10.1;0.032;8.0;81.0;0.99626;3.19;0.51;9.8;good
1839;7.0;0.19;0.23;5.7;0.12300000000000001;27.0;104.0;0.9954;3.04;0.54;9.4;good
766;6.7;0.5;0.63;13.4;0.078;81.0;238.0;0.9988;3.08;0.44;9.2;good
3567;6.9;0.26;0.27;4.2;0.031;20.0;80.0;0.9908899999999999;3.12;0.39;11.5;good
2875;6.7;0.15;0.38;1.7;0.037000000000000005;20.0;84.0;0.99046;3.09;0.53;11.4;good
2684;6.6;0.21;0.29;1.8;0.026000000000000002;35.0;128.0;0.9918299999999999;3.37;0.48;11.2;good
3813;7.0;0.3;0.28;2.2;0.042;21.0;177.0;0.99166;3.2;0.57;11.4;good
2993;6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;excellent
1054;7.0;0.31;0.52;1.7;0.028999999999999998;5.0;61.0;0.9918;3.07;0.43;10.4;good
3759;7.8;0.19;0.32;7.4;0.015;47.0;124.0;0.9927799999999999;2.99;0.39;11.0;good
1184;7.9;0.46;0.32;4.1;0.033;40.0;138.0;0.9912;3.18;0.44;12.8;excellent
227;7.1;0.25;0.32;10.3;0.040999999999999995;66.0;272.0;0.9969;3.17;0.52;9.1;good
2972;6.3;0.22;0.22;5.6;0.039;31.0;128.0;0.9929600000000001;3.12;0.46;10.4;good
1056;7.5;0.21;0.34;1.2;0.06;26.0;111.0;0.9931;3.51;0.47;10.7;good
1531;8.1;0.3;0.49;8.1;0.037000000000000005;26.0;174.0;0.9943;3.1;0.3;11.2;excellent
3841;6.6;0.21;0.5;8.7;0.036000000000000004;41.0;191.0;0.9929399999999999;2.96;0.56;11.0;good
2104;6.0;0.16;0.3;6.7;0.043;43.0;153.0;0.9951;3.63;0.46;10.6;good
4637;6.0;0.24;0.41;1.3;0.036000000000000004;42.0;118.0;0.99018;3.04;0.64;11.733333333333302;good
671;6.6;0.28;0.36;1.7;0.038;22.0;101.0;0.9912;3.29;0.57;11.6;good
3545;7.3;0.2;0.29;19.5;0.039;69.0;237.0;1.00037;3.1;0.48;9.2;good
558;5.9;0.21;0.24;12.1;0.044000000000000004;53.0;165.0;0.9969;3.25;0.39;9.5;good
3856;5.9;0.2;0.23;1.5;0.037000000000000005;38.0;93.0;0.99021;3.36;0.49;12.0;good
84;7.1;0.43;0.61;11.8;0.045;54.0;155.0;0.9974;3.11;0.45;8.7;good
4431;6.6;0.38;0.28;2.8;0.043;17.0;67.0;0.98924;3.21;0.47;13.2;good
3876;6.1;0.22;0.28;16.55;0.059000000000000004;54.0;135.0;0.99665;3.2;0.38;10.5;good
2831;6.6;0.45;0.43;7.2;0.064;31.0;186.0;0.9954;3.12;0.44;9.4;good
3217;5.8;0.33;0.23;5.0;0.053;29.0;106.0;0.9945799999999999;3.13;0.52;9.0;good
3805;8.3;0.18;0.3;1.1;0.033;20.0;57.0;0.9910899999999999;3.02;0.51;11.0;good
2918;5.7;0.28;0.28;2.2;0.019;15.0;65.0;0.9902;3.06;0.52;11.2;good
3657;5.7;0.15;0.47;11.4;0.035;49.0;128.0;0.99456;3.03;0.34;10.5;excellent
672;7.1;0.32;0.34;14.5;0.039;46.0;150.0;0.995;3.38;0.5;12.5;excellent
215;5.8;0.26;0.24;9.2;0.044000000000000004;55.0;152.0;0.9961;3.31;0.38;9.4;good
132;6.5;0.425;0.4;13.1;0.038;59.0;241.0;0.9979;3.23;0.57;9.0;good
1832;7.7;0.44;0.24;11.2;0.031;41.0;167.0;0.9948;3.12;0.43;11.3;excellent
2176;6.9;0.32;0.13;7.8;0.042;11.0;117.0;0.996;3.23;0.37;9.2;good
52;6.2;0.16;0.33;1.1;0.057;21.0;82.0;0.991;3.32;0.46;10.9;excellent
837;7.3;0.25;0.36;2.1;0.034;30.0;177.0;0.99085;3.25;0.4;11.9;excellent
563;7.4;0.3;0.22;1.4;0.046;16.0;135.0;0.9928;3.08;0.77;10.4;excellent
933;5.9;0.29;0.33;7.4;0.037000000000000005;58.0;205.0;0.99495;3.26;0.41;9.6;good
631;7.0;0.23;0.42;18.05;0.05;35.0;144.0;0.9999;3.22;0.42;8.8;good
2241;7.1;0.28;0.19;7.8;0.04;48.0;184.0;0.99579;3.16;0.5;9.4;good
633;6.0;0.29;0.2;12.6;0.045;45.0;187.0;0.9972;3.33;0.42;9.5;good
3121;7.6;0.23;0.34;1.6;0.043;24.0;129.0;0.99305;3.12;0.7;10.4;good
3989;6.8;0.11;0.27;8.6;0.044000000000000004;45.0;104.0;0.99454;3.2;0.37;9.9;good
1149;6.7;0.25;0.23;7.2;0.038;61.0;220.0;0.9952;3.14;0.35;9.5;good
1661;6.7;0.26;0.49;8.3;0.047;54.0;191.0;0.9954;3.23;0.4;10.3;good
1107;7.2;0.37;0.15;2.0;0.028999999999999998;27.0;87.0;0.9903;3.3;0.59;12.6;excellent
1057;7.2;0.51;0.24;10.0;0.09300000000000001;35.0;197.0;0.9981;3.41;0.47;9.0;good
2355;7.6;0.48;0.33;7.0;0.024;14.0;130.0;0.9918;3.25;0.45;12.5;excellent
3223;8.2;0.3;0.44;12.4;0.043;52.0;154.0;0.9945200000000001;3.04;0.33;12.0;good
2879;5.7;0.37;0.3;1.1;0.028999999999999998;24.0;88.0;0.9888299999999999;3.18;0.39;11.7;good
4113;6.1;0.17;0.29;1.1;0.040999999999999995;32.0;92.0;0.99036;3.26;0.57;11.2;good
728;6.4;0.16;0.31;5.3;0.043;42.0;157.0;0.99455;3.35;0.47;10.5;good
1104;7.3;0.31;0.69;10.2;0.040999999999999995;58.0;160.0;0.9977;3.06;0.45;8.6;good
674;6.4;0.32;0.5;10.7;0.047;57.0;206.0;0.9968;3.08;0.6;9.4;good
639;5.8;0.335;0.14;5.8;0.046;49.0;197.0;0.9937;3.3;0.71;10.3;good
2012;6.8;0.18;0.46;1.4;0.064;37.0;160.0;0.9924;3.37;0.45;11.1;good
1992;7.0;0.12;0.28;6.3;0.057;17.0;103.0;0.9957;3.5;0.44;9.6;good
2630;5.9;0.445;0.26;1.4;0.027000000000000003;23.0;109.0;0.9914799999999999;3.3;0.36;10.5;good
3608;7.0;0.16;0.25;14.3;0.044000000000000004;27.0;149.0;0.998;2.91;0.46;9.2;good
333;6.5;0.28;0.34;9.9;0.038;30.0;133.0;0.9954;3.11;0.44;9.8;good
910;6.3;0.33;0.2;5.8;0.04;24.0;144.0;0.99425;3.15;0.63;9.9;good
4782;6.7;0.3;0.5;12.1;0.045;38.0;127.0;0.9974;3.04;0.53;8.9;good
4412;7.1;0.27;0.27;10.4;0.040999999999999995;26.0;114.0;0.99335;3.04;0.52;11.5;excellent
4615;6.1;0.44;0.28;4.25;0.032;43.0;132.0;0.9916;3.26;0.47;11.266666666666698;excellent
245;6.1;0.18;0.36;2.0;0.038;20.0;249.5;0.9923;3.37;0.79;11.3;good
2265;6.9;0.3;0.21;15.7;0.055999999999999994;49.0;159.0;0.9982700000000001;3.11;0.48;9.0;good
2248;7.4;0.2;0.29;1.7;0.047;16.0;100.0;0.9924299999999999;3.28;0.45;10.6;good
2463;7.0;0.26;0.26;10.8;0.039;37.0;184.0;0.99787;3.47;0.58;10.3;excellent
4016;7.2;0.4;0.24;8.5;0.055;45.0;151.0;0.99626;3.2;0.52;9.2;good
2557;6.4;0.15;0.44;1.2;0.043;67.0;150.0;0.9907;3.14;0.73;11.2;excellent
4454;6.6;0.18;0.26;17.3;0.051;17.0;149.0;0.9984;3.0;0.43;9.4;good
859;6.6;0.3;0.3;4.8;0.17;60.0;166.0;0.9946;3.18;0.47;9.4;good
349;7.6;0.17;0.45;11.2;0.054000000000000006;56.0;137.0;0.997;3.15;0.47;10.0;good
2228;7.1;0.2;0.36;11.6;0.042;45.0;124.0;0.997;2.92;0.59;9.5;excellent
4447;6.6;0.38;0.29;2.9;0.035;15.0;101.0;0.98916;3.04;0.37;12.5;good
1989;7.1;0.33;0.3;3.3;0.034;30.0;102.0;0.9912;3.08;0.31;12.3;excellent
2759;7.7;0.18;0.35;5.8;0.055;25.0;144.0;0.9957600000000001;3.24;0.54;10.2;good
826;6.8;0.25;0.38;8.1;0.046;24.0;155.0;0.9956;3.33;0.59;10.2;good
406;5.8;0.28;0.34;4.0;0.031;40.0;99.0;0.9896;3.39;0.39;12.8;excellent
4783;6.7;0.3;0.5;12.1;0.045;38.0;127.0;0.9974;3.04;0.53;8.9;good
1011;7.7;0.16;0.41;1.7;0.048;60.0;173.0;0.9932;3.24;0.66;11.2;excellent
249;6.1;0.41;0.14;10.4;0.037000000000000005;18.0;119.0;0.996;3.38;0.45;10.0;good
1268;7.6;0.31;0.29;10.5;0.04;21.0;145.0;0.9966;3.04;0.35;9.4;good
3491;8.0;0.2;0.44;1.0;0.057;24.0;111.0;0.9915799999999999;3.09;0.32;11.2;good
3544;6.0;0.33;0.2;1.8;0.031;49.0;159.0;0.9919;3.41;0.53;11.0;good
2149;6.8;0.24;0.34;5.1;0.038;31.0;99.0;0.9921;3.24;0.46;11.8;good
3315;5.8;0.18;0.37;1.2;0.036000000000000004;19.0;74.0;0.9885299999999999;3.09;0.49;12.7;excellent
3476;6.2;0.37;0.24;6.1;0.032;19.0;86.0;0.98934;3.04;0.26;13.4;excellent
3662;6.1;0.6;0.12;1.8;0.05;11.0;76.0;0.9926799999999999;3.42;0.48;10.4;poor
4077;5.7;0.25;0.21;1.5;0.044000000000000004;21.0;108.0;0.9914200000000001;3.3;0.59;11.0;good
3864;6.6;0.39;0.22;4.0;0.038;17.0;98.0;0.99018;3.25;0.53;13.0;excellent
950;7.6;0.345;0.26;1.9;0.043;15.0;134.0;0.9936;3.08;0.38;9.5;good
4044;7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;excellent
2306;5.6;0.295;0.2;2.2;0.049;18.0;134.0;0.9937799999999999;3.21;0.68;10.0;good
808;6.0;0.39;0.17;12.0;0.046;65.0;246.0;0.9976;3.15;0.38;9.0;good
2297;6.5;0.29;0.42;10.6;0.042;66.0;202.0;0.99674;3.24;0.53;9.5;good
1890;7.7;0.3;0.42;14.3;0.045;45.0;213.0;0.9991;3.18;0.63;9.2;good
4165;6.6;0.22;0.35;1.4;0.05;23.0;83.0;0.99019;3.17;0.48;12.0;excellent
1391;6.2;0.16;0.47;1.4;0.028999999999999998;23.0;81.0;0.99;3.26;0.42;12.2;good
2200;6.4;0.24;0.23;7.3;0.069;31.0;157.0;0.9962;3.25;0.53;9.1;good
4602;6.4;0.17;0.34;13.4;0.044000000000000004;45.0;139.0;0.9975200000000001;3.06;0.43;9.1;good
1479;7.7;0.16;0.49;2.0;0.055999999999999994;20.0;124.0;0.9948;3.32;0.49;10.7;good
4846;5.1;0.3;0.3;2.3;0.048;40.0;150.0;0.98944;3.29;0.46;12.2;good
1321;7.3;0.43;0.37;4.6;0.027999999999999997;17.0;114.0;0.991;3.23;0.43;13.2;good
2685;7.0;0.16;0.36;2.6;0.028999999999999998;28.0;98.0;0.99126;3.11;0.37;11.2;excellent
4609;6.0;0.615;0.04;0.8;0.032;8.0;50.0;0.99036;3.14;0.4;11.0;poor
4512;6.1;0.27;0.32;1.1;0.034;24.0;110.0;0.9898;3.36;0.4;12.5;good
3367;6.0;0.29;0.25;1.4;0.033;30.0;114.0;0.9879399999999999;3.08;0.43;13.2;good
2631;6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;excellent
2871;6.7;0.15;0.38;1.7;0.037000000000000005;20.0;84.0;0.99046;3.09;0.53;11.4;good
4221;6.3;0.28;0.34;8.1;0.038;44.0;129.0;0.9924799999999999;3.26;0.29;12.1;good
1087;7.0;0.24;0.32;1.3;0.037000000000000005;39.0;123.0;0.992;3.17;0.42;11.2;excellent
1594;7.0;0.29;0.49;3.8;0.047;37.0;136.0;0.9938;2.95;0.4;9.4;good
4206;5.9;0.32;0.2;14.4;0.05;29.0;144.0;0.99666;3.24;0.41;10.3;good
190;6.6;0.28;0.28;8.5;0.052000000000000005;55.0;211.0;0.9962;3.09;0.55;8.9;good
835;7.5;0.42;0.34;4.3;0.04;34.0;108.0;0.99155;3.14;0.45;12.8;excellent
3063;6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;good
4479;6.0;0.555;0.26;4.5;0.053;17.0;126.0;0.9943;3.24;0.46;9.1;good
2162;9.9;0.49;0.23;2.4;0.087;19.0;115.0;0.9948;2.77;0.44;9.4;good
872;6.3;0.26;0.21;4.0;0.03;24.0;125.0;0.9915;3.06;0.34;10.7;good
253;5.8;0.24;0.44;3.5;0.028999999999999998;5.0;109.0;0.9913;3.53;0.43;11.7;poor
636;6.2;0.17;0.28;4.7;0.037000000000000005;39.0;133.0;0.9931;3.41;0.46;10.8;excellent
1375;6.2;0.3;0.32;1.7;0.032;30.0;130.0;0.9911;3.28;0.41;11.2;excellent
4640;6.0;0.24;0.41;1.3;0.036000000000000004;42.0;118.0;0.99018;3.04;0.64;11.75;good
1023;7.6;0.19;0.38;10.6;0.06;48.0;174.0;0.9962;3.13;0.38;10.5;good
2743;6.7;0.27;0.33;3.6;0.034;9.0;45.0;0.99144;3.08;0.4;10.5;good
2429;8.1;0.34;0.28;7.5;0.04;70.0;230.0;0.9955799999999999;3.14;0.55;9.8;good
3941;4.9;0.345;0.34;1.0;0.068;32.0;143.0;0.9913799999999999;3.24;0.4;10.1;good
2701;6.5;0.23;0.36;16.3;0.038;43.0;133.0;0.99924;3.26;0.41;8.8;good
4099;6.4;0.5;0.2;2.4;0.059000000000000004;19.0;112.0;0.9931399999999999;3.18;0.4;9.2;good
3695;6.4;0.15;0.4;1.3;0.053;61.0;146.0;0.9911200000000001;3.17;0.68;11.0;good
4509;6.7;0.23;0.17;1.3;0.061;14.0;100.0;0.9925;3.07;0.55;9.5;good
2763;7.7;0.3;0.34;1.2;0.048;4.0;119.0;0.9908399999999999;3.18;0.34;12.1;good
1926;6.3;0.22;0.57;1.4;0.20800000000000002;14.0;96.0;0.9932;3.16;0.43;10.0;good
4227;5.2;0.2;0.27;3.2;0.047;16.0;93.0;0.99235;3.44;0.53;10.1;excellent
2691;6.2;0.28;0.27;10.3;0.03;26.0;108.0;0.9938799999999999;3.2;0.36;10.7;good
4850;7.0;0.36;0.35;2.5;0.048;67.0;161.0;0.99146;3.05;0.56;11.1;good
2893;6.2;0.16;0.34;1.7;0.038;85.0;153.0;0.9909;3.33;0.86;12.0;excellent
4399;6.6;0.24;0.22;12.3;0.051;35.0;146.0;0.9967600000000001;3.1;0.67;9.4;good
3029;7.1;0.47;0.29;14.8;0.024;22.0;142.0;0.99518;3.12;0.48;12.0;excellent
4574;6.2;0.2;0.26;9.7;0.03;39.0;102.0;0.9908;3.08;0.56;12.9;excellent
2493;7.6;0.31;0.23;12.7;0.054000000000000006;20.0;139.0;0.99836;3.16;0.5;9.7;poor
1649;6.9;0.26;0.49;1.6;0.057999999999999996;39.0;166.0;0.9965;3.65;0.52;9.4;poor
875;7.1;0.21;0.32;2.2;0.037000000000000005;28.0;141.0;0.993;3.2;0.57;10.0;excellent
769;6.7;0.11;0.34;8.8;0.043;41.0;113.0;0.9962;3.42;0.4;9.3;excellent
3113;6.5;0.24;0.39;17.3;0.052000000000000005;22.0;126.0;0.9988799999999999;3.11;0.47;9.2;good
2675;7.2;0.32;0.24;5.6;0.033;23.0;120.0;0.99334;2.92;0.66;10.3;excellent
2615;6.5;0.18;0.41;14.2;0.039;47.0;129.0;0.9967799999999999;3.28;0.72;10.3;excellent
1833;7.4;0.49;0.24;15.1;0.03;34.0;153.0;0.9953;3.13;0.51;12.0;excellent
1529;6.6;0.21;0.49;18.15;0.042;41.0;158.0;0.9997;3.28;0.39;8.7;good
1329;8.4;0.19;0.43;2.1;0.052000000000000005;20.0;104.0;0.9940000000000001;2.85;0.46;9.5;good
620;6.5;0.46;0.41;16.8;0.084;59.0;222.0;0.9993;3.18;0.58;9.0;good
3900;7.0;0.34;0.1;3.5;0.044000000000000004;17.0;63.0;0.9937;3.01;0.39;9.2;good
4537;8.3;0.18;0.37;1.2;0.049;6.0;94.0;0.9937;3.18;0.52;10.1;good
3579;7.4;0.25;0.28;7.25;0.027999999999999997;14.0;78.0;0.9923799999999999;2.94;0.37;11.5;excellent
1522;6.9;0.21;0.49;1.4;0.040999999999999995;15.0;164.0;0.9927;3.25;0.63;11.0;good
2537;5.9;0.28;0.14;8.6;0.032;30.0;142.0;0.9954200000000001;3.28;0.44;9.5;good
1210;9.2;0.28;0.41;1.0;0.042;14.0;59.0;0.9922;2.96;0.25;10.5;good
3376;6.6;0.18;0.28;1.7;0.040999999999999995;53.0;161.0;0.9920700000000001;3.13;0.45;10.2;good
2531;6.7;0.54;0.27;7.1;0.049;8.0;178.0;0.9950200000000001;3.16;0.38;9.4;poor
1401;6.3;0.67;0.48;12.6;0.052000000000000005;57.0;222.0;0.9979;3.17;0.52;9.3;good
4864;6.0;0.41;0.23;1.1;0.066;22.0;148.0;0.99266;3.3;0.47;9.63333333333333;good
4238;6.4;0.29;0.18;15.0;0.04;21.0;116.0;0.99736;3.14;0.5;9.2;good
546;6.3;0.26;0.24;7.2;0.039;38.0;172.0;0.9958;3.49;0.64;9.7;good
966;6.5;0.34;0.28;1.8;0.040999999999999995;43.0;188.0;0.9928;3.13;0.37;9.6;good
3937;6.5;0.36;0.36;6.7;0.185;51.5;151.0;0.9952799999999999;3.17;0.42;9.3;good
2520;7.5;0.41;0.23;14.8;0.054000000000000006;28.0;174.0;0.99898;3.18;0.49;9.7;good
44;6.7;0.23;0.26;1.4;0.06;33.0;154.0;0.9934;3.24;0.56;9.5;good
3114;6.3;0.17;0.32;4.2;0.04;37.0;117.0;0.99182;3.24;0.43;11.3;good
861;7.3;0.25;0.42;14.2;0.040999999999999995;57.0;182.0;0.9996;3.29;0.75;9.1;excellent
276;6.7;0.2;0.41;9.1;0.044000000000000004;50.0;166.0;0.9954;3.14;0.58;9.8;good
1630;6.9;0.25;0.24;1.8;0.053;6.0;121.0;0.993;3.23;0.7;11.4;good
1144;7.2;0.25;0.32;1.5;0.047;27.0;132.0;0.9933;3.26;0.44;10.5;good
1576;6.2;0.27;0.49;1.4;0.05;20.0;74.0;0.9931;3.32;0.44;9.8;good
1957;7.0;0.12;0.32;7.2;0.057999999999999996;22.0;89.0;0.9966;3.29;0.38;9.2;good
1051;6.9;0.21;0.81;1.1;0.13699999999999998;52.0;123.0;0.9932;3.03;0.39;9.2;good
3412;6.8;0.24;0.29;9.5;0.042;56.0;157.0;0.9958600000000001;3.11;0.51;10.1;good
3722;7.7;0.31;0.23;2.0;0.069;29.0;134.0;0.99382;3.11;0.62;9.8;good
4854;6.2;0.35;0.29;3.9;0.040999999999999995;22.0;79.0;0.99005;3.1;0.59;12.066666666666698;good
1297;7.3;0.42;0.38;6.8;0.045;29.0;122.0;0.9925;3.19;0.37;12.6;excellent
208;6.8;0.57;0.29;2.2;0.04;15.0;77.0;0.9938;3.32;0.74;10.2;good
4670;6.6;0.285;0.49;11.4;0.035;57.0;137.0;0.9973200000000001;3.08;0.54;8.9;good
1206;7.0;0.26;0.46;15.55;0.037000000000000005;61.0;171.0;0.9986;2.94;0.35;8.8;good
1617;6.2;0.2;0.49;1.6;0.065;17.0;143.0;0.9937;3.22;0.52;9.2;good
452;5.9;0.46;0.14;2.7;0.042;27.0;160.0;0.9931;3.46;0.51;10.6;excellent
4814;5.7;0.4;0.35;5.1;0.026000000000000002;17.0;113.0;0.9905200000000001;3.18;0.67;12.4;good
3158;7.1;0.36;0.37;4.8;0.019;39.0;114.0;0.99036;3.08;0.49;12.7;excellent
759;7.1;0.13;0.4;1.2;0.047;54.0;134.0;0.9932;3.3;0.97;9.8;excellent
1442;8.0;0.25;0.49;1.2;0.061;27.0;117.0;0.9938;3.08;0.34;9.4;good
1968;7.6;0.2;0.31;1.4;0.047;41.0;142.0;0.9934;3.43;0.53;10.1;good
593;6.4;0.45;0.07;1.1;0.03;10.0;131.0;0.9905;2.97;0.28;10.8;good
2989;6.2;0.16;0.32;1.1;0.036000000000000004;74.0;184.0;0.9909600000000001;3.22;0.41;11.0;good
4376;6.1;0.34;0.21;5.0;0.042;17.0;133.0;0.9937299999999999;3.02;0.53;9.4;good
1955;6.4;0.29;0.28;11.1;0.063;66.0;169.0;0.9973;2.89;0.57;9.0;good
2525;7.3;0.17;0.24;8.1;0.121;32.0;162.0;0.99508;3.17;0.38;10.4;excellent
2836;6.5;0.22;0.45;8.0;0.053;52.0;196.0;0.9959;3.23;0.48;9.1;good
3943;6.4;0.2;0.15;6.6;0.046;26.0;113.0;0.99408;2.99;0.58;9.9;good
4291;7.2;0.21;0.36;15.7;0.045;68.0;183.0;0.9992200000000001;3.25;0.76;9.4;good
4559;6.9;0.22;0.32;9.3;0.04;22.0;110.0;0.9958;3.34;0.54;10.7;excellent
2934;5.3;0.21;0.29;0.7;0.027999999999999997;11.0;66.0;0.99215;3.3;0.4;9.8;good
343;5.4;0.31;0.47;3.0;0.053;46.0;144.0;0.9931;3.29;0.76;10.0;good
1699;6.3;0.26;0.29;2.2;0.043;35.0;175.0;0.9918;3.38;0.43;11.6;good
3836;8.0;0.27;0.33;1.2;0.05;41.0;103.0;0.9900200000000001;3.0;0.45;12.4;good
3910;7.1;0.37;0.3;6.2;0.04;49.0;139.0;0.99021;3.17;0.27;13.6;good
83;7.3;0.22;0.3;8.2;0.047;42.0;207.0;0.9966;3.33;0.46;9.5;good
1175;6.4;0.25;0.41;8.6;0.042;57.0;173.0;0.9965;3.0;0.44;9.1;good
2977;6.6;0.23;0.2;11.4;0.044000000000000004;45.0;131.0;0.9960399999999999;2.96;0.51;9.7;good
932;6.5;0.26;0.28;12.5;0.046;80.0;225.0;0.99685;3.18;0.41;10.0;good
530;6.4;0.1;0.35;4.9;0.048;31.0;103.0;0.9947;3.43;0.79;9.7;good
135;6.7;0.27;0.31;15.7;0.036000000000000004;44.0;179.0;0.9979;3.26;0.56;9.6;good
1571;7.4;0.3;0.49;8.2;0.055;49.0;188.0;0.9974;3.52;0.58;9.7;good
2726;5.3;0.2;0.31;3.6;0.036000000000000004;22.0;91.0;0.9927799999999999;3.41;0.5;9.8;good
4267;6.0;0.29;0.27;2.3;0.044000000000000004;20.0;117.0;0.9895;3.31;0.41;12.7;excellent
2424;6.2;0.44;0.18;7.7;0.096;28.0;210.0;0.99771;3.56;0.72;9.2;good
4583;6.4;0.23;0.37;7.9;0.05;60.0;150.0;0.9948799999999999;2.86;0.49;9.3;good
1250;5.3;0.26;0.23;5.15;0.034;48.0;160.0;0.9952;3.82;0.51;10.5;excellent
1337;6.7;0.18;0.3;6.4;0.048;40.0;251.0;0.9956;3.29;0.52;10.0;good
15;6.6;0.17;0.38;1.5;0.032;28.0;112.0;0.9914;3.25;0.55;11.4;excellent
306;7.2;0.43;0.24;6.7;0.057999999999999996;40.0;163.0;0.995;3.2;0.41;9.9;good
3450;6.6;0.21;0.29;5.35;0.028999999999999998;43.0;106.0;0.9911200000000001;2.93;0.43;11.5;excellent
4629;5.6;0.24;0.34;2.0;0.040999999999999995;14.0;73.0;0.9898100000000001;3.04;0.45;11.6;excellent
2065;7.8;0.27;0.28;1.8;0.05;21.0;127.0;0.9934;3.15;0.44;9.9;good
851;8.2;0.38;0.49;13.6;0.042;58.0;166.0;0.99855;3.1;0.54;9.4;good
1914;6.8;0.43;0.3;3.5;0.033;27.0;135.0;0.9906;3.0;0.37;12.0;good
1928;7.0;0.27;0.32;6.8;0.047;47.0;193.0;0.9938;3.23;0.39;11.4;good
827;7.4;0.24;0.36;2.0;0.031;27.0;139.0;0.99055;3.28;0.48;12.5;excellent
77;7.0;0.32;0.34;1.3;0.042;20.0;69.0;0.9912;3.31;0.65;12.0;excellent
697;7.5;0.31;0.51;14.8;0.039;62.0;204.0;0.9982;3.06;0.6;9.5;good
755;7.1;0.28;0.44;1.8;0.032;32.0;107.0;0.9907;3.25;0.48;12.2;excellent
1953;8.1;0.24;0.38;4.3;0.044000000000000004;49.0;172.0;0.996;3.37;0.74;10.8;good
2280;6.4;0.16;0.25;1.3;0.047;20.0;77.0;0.9933;3.61;0.54;10.2;good
3249;6.4;0.23;0.35;4.6;0.039;43.0;147.0;0.99216;3.18;0.4;11.0;excellent
2613;6.6;0.36;0.52;10.1;0.05;29.0;140.0;0.9962799999999999;3.07;0.4;9.4;good
3878;6.5;0.35;0.31;10.2;0.069;58.0;170.0;0.99692;3.18;0.49;9.4;good
3887;7.2;0.24;0.36;2.0;0.028999999999999998;21.0;63.0;0.9907600000000001;3.13;0.63;12.5;good
3274;6.1;0.22;0.31;1.4;0.039;40.0;129.0;0.99193;3.45;0.59;10.9;good
2676;7.6;0.1;0.33;1.0;0.031;33.0;93.0;0.9909399999999999;3.06;0.68;11.2;good
19;6.5;0.31;0.14;7.5;0.044000000000000004;34.0;133.0;0.9955;3.22;0.5;9.5;good
2267;6.6;0.19;0.43;10.9;0.045;53.0;154.0;0.9975200000000001;3.52;0.77;10.4;good
2512;5.6;0.175;0.29;0.8;0.043;20.0;67.0;0.9911200000000001;3.28;0.48;9.9;good
2022;7.6;0.34;0.39;7.6;0.04;45.0;215.0;0.9965;3.11;0.53;9.2;good
4181;6.6;0.25;0.32;5.6;0.039;15.0;68.0;0.9916299999999999;2.96;0.52;11.1;good
1846;7.6;0.26;0.58;7.9;0.040999999999999995;62.0;180.0;0.9966;3.07;0.38;9.0;good
3203;6.4;0.22;0.38;9.1;0.044000000000000004;35.0;127.0;0.99326;2.97;0.3;11.0;excellent
3488;7.8;0.2;0.2;1.4;0.036000000000000004;25.0;83.0;0.9908799999999999;3.03;0.46;11.7;good
2790;7.1;0.2;0.31;6.85;0.053;32.0;211.0;0.99587;3.31;0.59;10.4;good
1091;7.2;0.21;0.35;14.5;0.048;35.0;178.0;0.9982;3.05;0.47;8.9;good
3128;5.0;0.24;0.21;2.2;0.039;31.0;100.0;0.99098;3.69;0.62;11.7;good
3974;6.5;0.29;0.52;7.9;0.049;35.0;192.0;0.99551;3.16;0.51;9.5;good
3484;6.2;0.37;0.24;6.1;0.032;19.0;86.0;0.98934;3.04;0.26;13.4;excellent
743;5.9;0.26;0.25;12.5;0.034;38.0;152.0;0.9977;3.33;0.43;9.4;good
